List_Price,List_Price_Discount_Flag,TRU_SKU,Source_URL,search_string,walmartID,Available,Vendor,Description,Timestamp,Price,TRU_List_Price,TRU_Brand_Name,Was_Price,TRU_Model_Number,Image_URL,Age,Categories,TRU_UPC,UPC_Found,TRU_Category_Name_2,TRU_Category_Name_3,TRU_Category_Name_1,TRU_URL,Shipping,Marketplace_Seller_Rating,Item_Flag,TRU_Online_Desc,Weight,Source,Item_Name,TRU_Title,TRU_Price,SN,model
,0,231215,http://www.walmart.com/ip/Clue-Game/21677848,http://www.walmart.com/ip/Clue-Game/21677848,21677848,yes,Walmart.com,Clue Board Game:   Designed for 2 to 6 players Solve the murder in the mansion Fun twist on the classic mystery game Features new characters and a 2-player version Includes:  Mansion gameboard 1 yellow murder envelope 1 detective notepad 6 character tokens 21 black CLUEDO cards 13 red bonus cards 6 weapon tokens 2 dice Game guide,2013-05-23 06:00:41,19.85,,Hasbro,,38712,http://i.walmartimages.com/i/p/00/65/35/69/69/0065356969020_300X300.jpg,,Toys :    Board Games,0073000000455,,GAMES,HASBRO FAMILY GAMES,LEARNING,http://www.toysrus.com/product/index.jsp?productId=2266497,,There are no reviews for this retailer,,Clue Board Game,6.9 (in pounds),Walmart,Clue Board Game,CLUE,18.99,202,38712
,0,879666,http://www.walmart.com/ip/Bright-Light-Heart-Pillow-Pink/22083898,http://www.walmart.com/ip/Bright-Light-Heart-Pillow-Pink/22083898,22083898,yes,Walmart.com,"Bright Light Heart Pillow, Pink:   Comfy and bright  Uses three AA batteries (not included)  Works for hundreds of hours  Gives off no heat  Perfect for nap time and travel  Adds a festive touch to a room",2013-05-23 06:00:41,19.88,,Ideavillage.com,,BRTLTEH,http://i.walmartimages.com/i/p/00/75/45/02/02/0075450202417_300X300.jpg,,Home :    Bed Pillows,0754502024179,,ASOTV,PLUSH,LEARNING,http://www.toysrus.com/product/index.jsp?productId=13148520,ships free with $45 order of Home Free items,There are no reviews for this retailer,As Seen On TV,BrightLight Pillow - Heart,0.85 (in pounds),Walmart,"As Seen on TV Bright Light Heart Pillow, Pink",BRIGHT LIGHT PILLOW HEART,22.99,207,BRTLTEH
,0,337062,http://www.walmart.com/ip/WWE-Intercontinental-Belt/20967778,http://www.walmart.com/ip/WWE-Intercontinental-Belt/20967778,20967778,no,Walmart.com,WWE Intercontinental Belt:   Just like the belt worn by favorite WWE superstars  Leather-like belt has a 1-time adjustable waistline  Fits kids of all ages,2013-05-23 06:00:40,17.99,,Mattel,,P9579,http://i.walmartimages.com/i/p/00/74/67/75/22/0074677522092_300X300.jpg,8 Years and up,Toys :    Action Figures,0027084848991,,ACTION FIGURES,WWE  WRESTLING,CORE TOY,http://www.toysrus.com/product/index.jsp?productId=3839185,,There are no reviews for this retailer,,WWE Series 1 Action Figure 2-Pack - Ted DiBiase and Code Rhodes,0.8 (in pounds),Walmart,WWE Intercontinental Belt,WWE FIGURE 2 PACK,21.99,208,Y4973
$19.97,1,667835,http://www.walmart.com/ip/Barbie-in-the-Pink-Shoes-Barbie-as-Kristyn-Farraday-Doll/22036877,http://www.walmart.com/ip/Barbie-in-the-Pink-Shoes-Barbie-as-Kristyn-Farraday-Doll/22036877,22036877,yes,Walmart.com,"Barbie in the Pink Shoes Barbie as Kristyn Farraday Doll:    The Barbie in the Pink Shoes Barbie Pink Doll is from the movie ""Barbie in the Pink Shoes""  Girls simply take her hand and turn the Barbie Ballet Doll As Kristyn Farraday Doll to twist her torso  As the Barbie Ballet Doll As Kristyn Farraday Doll rotates, her skirt reverses for a magical transformation  Twist her the other way to change back to the first outfit  Both skirts look darling with her pink glitter-detailed bodice  Ballet arms and sparkling ballet shoes are graceful dance details  Tiara and necklace help complete the Barbie Ballerina Doll fantastical look  Height of Barbie Ballerina Doll: 11.75""",2013-05-23 06:00:40,17.97,,Mattel,,X8810,http://i.walmartimages.com/i/p/00/74/67/75/17/0074677517482_300X300.jpg,3 Years and up,Toys :    Fashion Dolls,0746775174828,,BARBIE & ACCESSORIES,VIDEO THEMED LINE,CORE TOY,http://www.toysrus.com/product/index.jsp?productId=17730786,,There are no reviews for this retailer,,Barbie in the Pink Shoes Ballerina Lead Doll,0.85 (in pounds),Walmart,Barbie in the Pink Shoes Barbie as Kristyn Farraday Doll,BB PNK SHOES LEAD DOLL,19.99,209,X8810
,0,875382,http://www.walmart.com/ip/Just-Dance-4-Wii/21006878,http://www.walmart.com/ip/Just-Dance-4-Wii/21006878,21006878,yes,Walmart.com,"Top Of The Charts: Just Dance 4 has over 40 all-new songs, ranging from current Billboard hits, legendary favorites, and classic dance party tracks! With Carly Rae Jepsons Call Me Maybe, What Makes You Beautiful by One Direction, Moves Like Jagger by Maroon 5 ft. Christina Aguilera, So What by P!nk or Youre The First, The Last, My Everything by Barry White, everyone is sure to find their groove. Want more tracks? Download from an expanding catalogue of new songs from the in-game store.  Just Dance-Off! Challenge your friends in 6 rounds of dance battles with the all-new Battle mode! Go head to head to unique choreographies and music to be crowned the dance battle champion!  Bring Your Crew: With songs that feature 4 concurrent dance routines, its your time to shine! Each player can get his own moment of fame with unique choreographies and moves for each member of your dance crew.  Just Sweat It Out: The popular Just Sweat mode gets a major upgrade with brand new workout sessions, personalized programs, and a real calorie counter. Stay fit, and have fun playing Just Dance!  Alternative Choreographies: Unlock alternative choreographies for your favorite tracks including ultra-challenging and outlandish routines.  Dance Quests: Discover and win up to 6 challenges per song and unlock more rewards.  Just Cant Get Enough: Just Dance 4 still has everyones favorite modes like Duet Mode, Dance Mash-up Mode with 45+ mash-up choreographies, and more!  Dancer Card: Create and personalize your own dancer card to check out all your awesome dance stats (e.g., favorite tracks, best scores, and challenges).  ESRB Rating: EVERYONE 10+ with Comic Mischief and Lyrics",2013-05-23 06:00:40,19.98,,UbiSoft,,17720,http://i.walmartimages.com/i/p/00/00/88/88/17/0000888817720_300X300.jpg,,Video Games :    Games,0008888177203,,VIDEO GAME  SOFTWARE,NINTENDO WII,ELECTRONICS&ENTERTAINMENT,http://www.toysrus.com/product/index.jsp?productId=13291862,,There are no reviews for this retailer,,Just Dance 4 for Nintendo Wii,0.3 (in pounds),Walmart,Just Dance 4 (Wii),WII JUST DANCE 4,39.99,205,17720
,0,743588,http://www.walmart.com/ip/17376970,http://www.walmart.com/ip/17376970,17376970,yes,,"Graco - SnugRide Infant Car Seat, Pasadena:   Rear-facing only For infants 5-22 lbs and up to 29"" Top rated by leading consumer magazines and publications LATCH-equipped, stay-in-car base simplifies transporting your baby (additional car seat bases sold separately) Easy-to-read level indicator helps eliminate installation guesswork 5-point harness to help your child secure Removable infant head support cushions baby's head Rotating canopy Compatibility with Graco strollers lets you create custom-built travel systems EPS, energy absorbing foam for effective impact energy management Rigorously crash tested to meet or exceed US safety standards and reassure safety-conscious parents Dimensions:  Weight without base: 7.5 lbs Weight with base: 12.7 lbs Overall height: 24.2"" (with handle extended) Width (outside): 17.25"" Width (inside): 13.25"" Depth: 26.7""  Product Care:  Machine-washable seat cushion Metal and plastic parts may be cleaned with mild soap and water Buckle may be cleaned with a damp cloth     Graco SnugRide Carrier engineered exclusively for the Graco SnugRide Car Seat  Accepts Graco SnugRide and SafeSeat Infant Car Seats Car Seat Carrier and Stroller Frame weighs only 12 pounds Two parent cupholders Extra-large storage basket Height-adjustable handle allows both parents to stroll in comfort Infant car seat locks for a secure attachment Automatic storage latch Front swivel wheels with locks and suspension  Stroller weight 15.3 lbs.",2013-05-23 06:00:42,148.98,,Graco,,1804094,http://i.walmartimages.com/i/p/11/13/00/23/09/1113002309980_300X300.jpg,,Baby :    See all Car Seats,0047406115303,,GEAR ON THE GO,INFANT CAR SEATS,GEAR,http://www.toysrus.com/product/index.jsp?productId=12319176,,,,Graco SnugRide 30 Infant Car Seat - Odyssey, ,Walmart,"Graco - SnugRide Infant Car Seat and Car Seat Stroller Frame, Pasadena",GRACO SNUGRIDE 30 ODYSSEY ICS,139.99,177,
,0,526108,http://www.walmart.com/ip/Graco-Lovin-Hug-Swing-Ally/13017304,http://www.walmart.com/ip/Graco-Lovin-Hug-Swing-Ally/13017304,13017304,yes,Walmart.com,"Lovin' Hug Graco Ally Baby Swing:  Option of AC plug-in or battery operation for added flexibility  One-hand, 4-position reclining seat  6 swing speeds for baby's different moods  Removable body support provides support for baby  Innovative hammock-style seat provides extra comfort for baby  Tray can be removed or flipped up for easy in and out  Fabric-covered, free-swinging mobile rotates with swing movement to engage baby  10 classical songs and 5 nature sounds  30-minute timer with 3 settings helps extend battery life  Machine washable cloth seat pad for comfort and convenience  Assembly required  Instructions included (in English, Spanish, French)",2013-05-23 06:00:42,124.0,,Graco,,1770256,http://i.walmartimages.com/i/p/00/04/74/06/10/0004740610876_300X300.jpg,Birth - 18 Months,Baby :    Swings,0047406111404,,GEAR IN HOME,SWINGS,GEAR,http://www.toysrus.com/product/index.jsp?productId=4389469,97 cent shipping,There are no reviews for this retailer,,Graco Lovin' Hug Plug-In Infant Swing - Capri,19.3 (in pounds),Walmart,"Graco - Lovin' Hug Swing, Ally",Capri Lovin Hug Swing,139.99,201,1A43ALL
,0,712351,http://www.walmart.com/ip/As-Seen-on-TV-Pillow-Pet-Dream-Lites-Snuggly-Puppy/21637865,http://www.walmart.com/ip/As-Seen-on-TV-Pillow-Pet-Dream-Lites-Snuggly-Puppy/21637865,21637865,yes,Walmart.com,"As Seen On TV Dream Lites Dog:    Helps promote a restful night's sleep by alleviating fear of the dark  Projects a starry sky on the ceiling and walls  Automatic shut-off  Requires 3 AAA batteries (not included)  Dimensions: 6.5"" x 11"" x 5.25""",2013-05-23 06:00:42,29.88,,Ontel Products Corp,,DLRUD-MIX4,http://i.walmartimages.com/i/p/00/73/55/41/40/0073554140512_300X300.jpg,3 Years and up,Toys :    Stuffed Animals & Toys,0735541405129,,ASOTV,PLUSH,LEARNING,http://www.toysrus.com/product/index.jsp?productId=12704906,,There are no reviews for this retailer,,Pillow Pets Dream Lites - Dog,0.95 (in pounds),Walmart,"As Seen on TV Pillow Pet Dream Lites, Snuggly Puppy",dreamlites dog/unicorn,29.99,178,DLDOG-MC4
,0,758187,http://www.walmart.com/ip/Whac-a-Mole-Arcade-Game/11004062,http://www.walmart.com/ip/Whac-a-Mole-Arcade-Game/11004062,11004062,yes,Walmart.com,"Now you can bring the fun of the arcade home with the Whac-A-Mole Arcade Game. The pesky moles in the Whac-A-Mole Game have a tough lesson to learn — you keep smackin' them and they keep coming back! You can win the Whac-a-Mole Arcade Game by hitting the most moles on the Mole Board before time runs out. The Whac-A-Mole Game can be played solo or in 2-player mode. Featuring lights and sounds, your color lights up whenever you smack a mole. You can even earn bonus points when you smack the target area in the middle of the mole. The Whac-a-Mole Arcade Game is intended for ages four and up.   Whac-A-Mole Arcade Game:   Arcade-style game Smack as many moles as you can to win! You can earn bonus points for smacking the center of the moles Game features lights and sounds and your color lights up whenever you smack a mole For ages 4 and up",2013-05-23 06:00:43,24.97,,Mattel,,X6913,http://i.walmartimages.com/i/p/00/02/70/84/77/0002708477176_300X300.jpg,4 Years - +,Toys :    Board Games,0746775157746,,GAMES,LICENSED BOARD GAMES,LEARNING,http://www.toysrus.com/product/index.jsp?productId=12785042,,There are no reviews for this retailer,,Angry Birds 3 Birds in Space Game,2.0 (in pounds),Walmart,Whac-a-Mole Arcade Game,ANGRY BIRDS 3 BIRDS IN SPACE,19.99,179,
,0,777262,http://www.walmart.com/ip/Graco-Size4Me-70-Convertible-Car-Seat/23533393,http://www.walmart.com/ip/Graco-Size4Me-70-Convertible-Car-Seat/23533393,23533393,yes,Wayfair.com,"GR2015 Features:  Side impact tested  Simply safe adjust harness system is safe and simple with a one hand, no re-thread harness that automatically adjusts  One hand, 8-position adjustable headrest easily adapts  One-second lath attachment featuring our exclusive in right latch system  5 Point, front-adjust harness helps you get baby in and out  2 Buckle positions for your growing child  EPS, energy absorbing foam for effective impact energy management  Easy-to-read level indicator for hassle-free installation  3 Position recline keeps your growing child comfortable  Integrated cup holder keeps drinks  Removable head and body support helps keep baby comfy  Rear-facing for infants 4-40 lbs.  Forward-facing for toddlers 20-70 lbs  Machine-washable seat cushion and inserts    Color/Finish:  Color: Branson    Dimensions:  Dimensions: 19.28"" H x 22.33"" W x 26"" D",2013-05-23 06:00:42,187.94,,Graco,,1805716,http://i.walmartimages.com/i/mp/00/04/74/06/11/0004740611950_P255045_300X300.jpg,,Baby :    Convertible Car Seats,0047406114962,,GEAR ON THE GO,BOOSTER CAR SEATS,GEAR,http://www.toysrus.com/product/index.jsp?productId=11685741,,"Rating for Wayfair: 83% Positive (Based on 24,352 ratings)",,Graco Argos 70 3-in-1 Car Seat - Eliza,23.5 (in pounds),Walmart,Graco Size4Me 70 Convertible Car Seat,ARGOS 70 3 IN 1 ELIZA,199.99,180,
,0,712131,http://www.walmart.com/ip/LEGO-Hero-Factory-Fangz/16672294,http://www.walmart.com/ip/LEGO-Hero-Factory-Fangz/16672294,16672294,no,Walmart.com,"LEGO Hero Factory Fangz 2233:  Age Range: 7-16 years  55 pieces  Features jaw-mounted spears and a translucent back spine.   Fire jaw-mounted spears at the heroes  Stands over 6"" tall",2013-05-23 06:00:43,12.97,9.99,LEGO,,6001125,http://i.walmartimages.com/i/p/00/67/34/19/14/0067341914424_300X300.jpg,7 Years - 16 Years,Toys :    Building Sets,0673419167383,,CONSTRUCTION TOY,LEGO OWN IP SETS,LEARNING,http://www.toysrus.com/product/index.jsp?productId=12717608,,There are no reviews for this retailer,,LEGO Hero Factory Thornraxx (6228),3.27 (in pounds),Walmart,LEGO Hero Factory Fangz,LEGO HF FALL VILLAIN ASST 6228 6229,9.99,174,2233
,0,462029,http://www.walmart.com/ip/Baby-Trend-EuroRide-Travel-System/22151995,http://www.walmart.com/ip/Baby-Trend-EuroRide-Travel-System/22151995,22151995,yes,Walmart.com,"Baby Trend EuroRide Travel System:    Stroller:   For children up to 40 lbs or up to 42"" Multi-position reclining seat 5-point harness with strap covers Canopy with peek-a-boo window Market basket Footrest Flip-up leg rests provide attachment point for infant seat Fast and compact fold for easy travel and storage Locking rear wheels Lightweight steel frame Some assembly required   Flex-Loc Infant Car Seat:    For children 5 to 30 lbs up to 30"" 5-point harness Adjustable canopy Large soft head support for the car seat or the stroller LATCH-equipped for easy installation Conforms to all applicable Federal Motor Vehicle Safety Standards   Questions about product recalls?  Items that are a part of a recall are removed from the Walmart.com site, and are no longer available for purchase. These items include Walmart.com items only, not those of Marketplace sellers. Customers who have purchased a recalled item will be notified by email or by letter sent to the address given at the time of purchase. For complete recall information, go to  Walmart Recalls .  See all  strollers  on Walmart.com. Shop strollers including  jogging strollers  and  double strollers . Save money. Live better.",2013-05-23 06:00:43,200.0,,Baby Trend,,TJ93412,http://i.walmartimages.com/i/p/00/09/00/14/00/0009001400882_300X300.jpg,,Baby :    Travel Systems,0090014013103,,GEAR ON THE GO,TRAVEL SYSTEMS,GEAR,http://www.toysrus.com/product/index.jsp?productId=4089524,ships free with $45 order of Home Free items,There are no reviews for this retailer,,Baby Trend Expedition ELX Travel System Stroller - Everglade,40.57 (in pounds),Walmart,Baby Trend EuroRide Travel System,BT EXPEDITION 30LB ELX TS EVERGLADE,239.99,176,TS66773
,0,702320,http://www.walmart.com/ip/Comfort-Products-Swing-Shiatsu-Massager-with-Heat/23473951,http://www.walmart.com/ip/Comfort-Products-Swing-Shiatsu-Massager-with-Heat/23473951,23473951,yes,Wayfair.com,CFP1100 Features:  Four Kneading heads to massage larger areas of your back simultaniously  Swing feature gives an angular side-to-side massage  Shiatsu provides a circular massage motion  Soothing heat treatment may be used with our without massage  Soft gray fabric combined with breathable mesh,2013-05-23 06:00:44,54.99,,Comfort & Harmony,,7130,http://i.walmartimages.com/i/mp/00/04/68/54/18/0004685418079_P255045_300X300.jpg,,Beauty :    Massagers,0074451071308,,GEAR IN HOME,BOUNCERS,GEAR,http://www.toysrus.com/product/index.jsp?productId=12996622,,"Rating for Wayfair: 83% Positive (Based on 24,352 ratings)",,Comfort & Harmony Portable Swing - Elepaloo,4.8 (in pounds),Walmart,Comfort Products Swing Shiatsu Massager with Heat,COMFORT HARMONY PORT SWG ELEPA,74.99,173,
